timestamp_ms,pitch,roll,ax,ay,az,acc_mag,gx,gy,gz,label
756244,9.6,18.51,10.4052,1.4042,-3.4955,11.0661,58.3664,6.6718,-18.8092,pre_fall
756264,9.14,19.1,10.2975,1.4305,-3.5781,10.9949,66.1527,4.5802,-21.8931,pre_fall
756284,8.71,19.69,10.2065,1.3479,-3.6907,10.9366,76.1832,1.8779,-24.9924,pre_fall
756304,8.35,20.36,10.0556,1.3036,-3.8475,10.8452,84.5343,0.7786,-27.3435,pre_fall
756324,8.11,21.03,9.8821,1.2737,-4.1049,10.7762,89.8626,0.6565,-28.2443,pre_fall
756345,8,21.76,9.9683,1.1708,-4.2509,10.8999,91.6794,0.7176,-28.0153,pre_fall
756365,7.86,22.16,9.894,0.8595,-4.1803,10.7752,88.687,0.7786,-26.687,pre_fall
756385,7.74,22.32,9.5265,0.8104,-4.2306,10.4551,83.4809,0.3359,-24.9313,pre_fall
756405,7.76,22.33,9.6151,0.8847,-4.5179,10.6604,76.4427,-0.0916,-23.8931,pre_fall
756425,7.68,22.18,10.2364,0.9816,-4.3479,11.1648,67.4198,-2.0458,-23.9237,pre_fall
756446,7.47,21.92,10.416,1.1995,-4.4508,11.3904,56.3664,-4.7786,-23.313,pre_fall
756466,7.35,21.49,10.5177,1.3048,-4.7752,11.6245,47.3893,-8.9618,-21.9542,pre_fall
756486,7.23,20.92,10.5345,1.3455,-4.8483,11.6744,39.2672,-10.8092,-18.8702,pre_fall
756506,7.16,20.28,10.3118,1.415,-4.956,11.5281,32.3206,-12.2748,-14.3969,pre_fall
756526,7.17,19.56,10.0604,1.3563,-4.8231,11.239,27.2519,-8.9924,-9.313,pre_fall
756547,7.26,18.83,9.6762,1.3922,-4.6328,10.818,22.1221,-5.5878,-5.1756,pre_fall
756567,7.37,18.08,9.7025,1.4461,-4.555,10.8156,18.0305,-3.542,-2.3969,pre_fall
756587,7.48,17.32,9.8521,1.494,-4.5861,10.9695,15.4656,-3.6031,-0.916,pre_fall
756607,7.53,16.62,9.8821,1.6065,-4.5753,11.0077,13.5878,-5.6031,0.3511,pre_fall
756628,7.56,16,9.8881,1.7382,-4.5574,11.0256,12.3817,-7.6641,1.1756,pre_fall
756648,7.54,15.47,9.8055,1.8854,-4.4149,10.9176,10.8244,-9.2061,1.2824,pre_fall
756668,7.5,15,9.7336,1.9585,-4.385,10.8539,9.4809,-10.1069,0.8702,pre_fall
756688,7.47,14.58,9.5936,1.8818,-4.3239,10.6899,9.2366,-10.5496,0.7786,pre_fall
756708,7.45,14.17,9.4116,1.8423,-4.3622,10.5357,8.5344,-12.0305,1.4656,pre_fall
756729,7.49,13.75,9.0872,1.7442,-4.61,10.3379,6.5802,-13.6947,3.2214,pre_fall
756749,7.93,13.26,8.333,1.5874,-5.5653,10.1455,4.229,-13.1756,8.1221,pre_fall
756769,9.01,12.65,7.4472,1.3503,-6.1304,9.7399,-1.2366,-6.8092,15.8015,pre_fall
756789,10.37,11.89,6.8055,1.1612,-5.4612,8.8027,-9.4656,3.5267,26.3969,pre_fall
756809,11.83,11.14,6.62,1.5251,-5.7006,8.8683,-16.4885,11.6641,36.1832,pre_fall
756830,13.43,10.66,6.7421,1.9752,-5.442,8.8867,-17.4351,19.6947,41.5878,pre_fall
756850,15.38,10.45,8.582,2.715,-10.0952,13.5253,-12.3664,28.9618,44.5191,pre_fall
756870,15.68,9.74,18.0583,1.2641,-3.3363,18.4073,-11.4962,41.313,53.145,pre_fall
756890,14.9,8.32,13.4578,-1.1001,-6.049,14.7957,-25.1908,1.0992,61.1298,pre_fall
756910,15.11,6.43,9.0992,-0.6895,-6.8295,11.3979,-29.8168,5.0534,65.6641,pre_fall
756931,15.84,4.66,10.1933,-0.9014,-7.0078,12.4027,-31.9237,13.4656,71.9695,pre_fall
756951,16.21,2.94,10.2173,-0.6704,-5.8502,11.7927,-33.145,18.5954,70.9618,pre_fall
756971,16.44,1.7,9.2356,0.146,-5.4887,10.7445,-31.9389,21.145,64.458,pre_fall
756991,16.68,1,9.2428,0.7985,-5.2672,10.6682,-28.5344,21.1603,54.9771,pre_fall
757011,16.63,0.62,9.7097,0.7733,-4.8423,10.8777,-23.1756,16.9008,45.145,pre_fall
757032,16.51,0.16,8.8837,0.1556,-5.0961,10.2427,-14.7481,12.3053,40.2137,pre_fall
757052,16.71,-0.42,8.1211,-0.5567,-5.2792,9.7022,-7.0687,12.8702,37.2214,pre_fall
757072,17.02,-1.17,8.5784,-1.1253,-5.3079,10.1504,-2.458,16.5038,35.084,pre_fall
757092,17.15,-2,9.3769,-1.5131,-5.2122,10.8343,1.6336,17.7863,33.2214,pre_fall
757113,17.05,-2.67,9.9216,-1.2534,-5.0123,11.1862,4.6412,17.6336,30.9466,pre_fall
757133,16.69,-3.07,10.3022,-1.0283,-4.8375,11.4278,6.916,16.3664,27.2672,pre_fall
757153,16.25,-3.33,10.3106,-1.0044,-4.8159,11.4241,11.3588,13.3893,22.5038,pre_fall
757173,15.75,-3.48,9.9934,-1.069,-4.5358,11.0265,16.626,11.0229,16.9466,pre_fall
